protocol,normal_class,anomaly_classes,degradation,memory,threshold,method,auc,gap,fpr,tpr,f1,bacc,file
urban_dense,dense_residential,"commercial_area,industrial_area",blur,mixed,corruption_agnostic,DRA-Inspect-AC,0.7804591836734693,0.5550417900085449,0.014285714285714285,0.1357142857142857,0.23602484472049687,0.5607142857142857,resisc45_dense_residential_urban_dense_blur_mixed_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",jpeg,clean,clean_fixed,PatchCore-CF,0.7547448979591836,0.2342662811279297,0.02857142857142857,0.22142857142857142,0.35428571428571426,0.5964285714285714,resisc45_dense_residential_urban_dense_jpeg_clean_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",jpeg,clean,corruption_agnostic,PatchCore-AC,0.7547448979591836,0.5514861345291138,0.06428571428571428,0.30714285714285716,0.44791666666666663,0.6214285714285714,resisc45_dense_residential_urban_dense_jpeg_clean_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",jpeg,mixed,clean_fixed,DRA-Inspect-CF,0.7471938775510204,0.22586297988891602,0.02857142857142857,0.2357142857142857,0.3728813559322034,0.6035714285714285,resisc45_dense_residential_urban_dense_jpeg_mixed_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",jpeg,mixed,corruption_agnostic,DRA-Inspect-AC,0.7471938775510204,0.51506507396698,0.08571428571428572,0.35714285714285715,0.495049504950495,0.6357142857142857,resisc45_dense_residential_urban_dense_jpeg_mixed_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",light,clean,clean_fixed,PatchCore-CF,0.7853061224489796,0.24711227416992188,0.007142857142857143,0.07142857142857142,0.1324503311258278,0.5321428571428571,resisc45_dense_residential_urban_dense_light_clean_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",light,clean,corruption_agnostic,PatchCore-AC,0.7853061224489796,0.5817300081253052,0.02142857142857143,0.12857142857142856,0.22360248447204967,0.5535714285714286,resisc45_dense_residential_urban_dense_light_clean_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",light,mixed,clean_fixed,DRA-Inspect-CF,0.7783673469387755,0.2388472557067871,0.0,0.07142857142857142,0.13333333333333333,0.5357142857142857,resisc45_dense_residential_urban_dense_light_mixed_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",light,mixed,corruption_agnostic,DRA-Inspect-AC,0.7783673469387755,0.5446746945381165,0.02142857142857143,0.14285714285714285,0.24539877300613494,0.5607142857142857,resisc45_dense_residential_urban_dense_light_mixed_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",lowres,clean,clean_fixed,PatchCore-CF,0.7676020408163265,0.22265005111694336,0.014285714285714285,0.12857142857142856,0.225,0.5571428571428572,resisc45_dense_residential_urban_dense_lowres_clean_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",lowres,clean,corruption_agnostic,PatchCore-AC,0.7676020408163265,0.5241429805755615,0.03571428571428571,0.2,0.3236994219653179,0.5821428571428572,resisc45_dense_residential_urban_dense_lowres_clean_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",lowres,mixed,clean_fixed,DRA-Inspect-CF,0.7742857142857142,0.23322200775146484,0.007142857142857143,0.07142857142857142,0.1324503311258278,0.5321428571428571,resisc45_dense_residential_urban_dense_lowres_mixed_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",lowres,mixed,corruption_agnostic,DRA-Inspect-AC,0.7742857142857142,0.5318493843078613,0.014285714285714285,0.12857142857142856,0.225,0.5571428571428572,resisc45_dense_residential_urban_dense_lowres_mixed_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",noise,clean,clean_fixed,PatchCore-CF,0.7741326530612245,0.24580764770507812,0.02142857142857143,0.17857142857142858,0.29761904761904767,0.5785714285714285,resisc45_dense_residential_urban_dense_noise_clean_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",noise,clean,corruption_agnostic,PatchCore-AC,0.7741326530612245,0.57865971326828,0.04285714285714286,0.22142857142857142,0.3502824858757062,0.5892857142857143,resisc45_dense_residential_urban_dense_noise_clean_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",noise,mixed,clean_fixed,DRA-Inspect-CF,0.7692857142857142,0.2390918731689453,0.02142857142857143,0.16428571428571428,0.2771084337349397,0.5714285714285714,resisc45_dense_residential_urban_dense_noise_mixed_cal.json
urban_dense,dense_residential,"commercial_area,industrial_area",noise,mixed,corruption_agnostic,DRA-Inspect-AC,0.7692857142857142,0.5452340841293335,0.04285714285714286,0.24285714285714285,0.3777777777777778,0.6,resisc45_dense_residential_urban_dense_noise_mixed_cal.json
vegetation_forest,forest,"meadow,mountain",blur,clean,clean_fixed,PatchCore-CF,0.6718877551020408,0.23252201080322266,0.03571428571428571,0.15714285714285714,0.2634730538922156,0.5607142857142857,resisc45_forest_vegetation_forest_blur_clean_cal.json
