protocol,degradation,setting,threshold,fpr,tpr,f1,bacc
water_sealake,jpeg,PaDiM-AC (q95),1.0,0.07333333333333333,0.88,0.9010238907849829,0.9033333333333333
water_sealake,jpeg,PaDiM-AC (matched-FPR),0.980016827583313,0.07833333333333334,0.8983333333333333,0.9089376053962901,0.9099999999999999
water_sealake,jpeg,PaDiM-AC (q97.5),1.13964254247023,0.04666666666666667,0.7466666666666667,0.83271375464684,0.8500000000000001
water_sealake,light,PaDiM-AC (q90),0.7841969653303659,0.08166666666666667,0.9366666666666666,0.9281585466556566,0.9275
water_sealake,light,PaDiM-AC (q92.5),0.8836227044720074,0.05333333333333334,0.885,0.9131556319862424,0.9158333333333333
water_sealake,light,PaDiM-AC (q95),1.0,0.03833333333333333,0.7133333333333334,0.8144624167459563,0.8375
water_sealake,light,PaDiM-AC (matched-FPR),0.980016827583313,0.041666666666666664,0.7466666666666667,0.8350419384902144,0.8525
water_sealake,light,PaDiM-AC (q97.5),1.13964254247023,0.015,0.49166666666666664,0.6526548672566371,0.7383333333333333
water_sealake,lowres,PaDiM-AC (q90),0.7841969653303659,0.08666666666666667,0.9016666666666666,0.9069572506286672,0.9075
water_sealake,lowres,PaDiM-AC (q92.5),0.8836227044720074,0.058333333333333334,0.8183333333333334,0.872113676731794,0.88
water_sealake,lowres,PaDiM-AC (q95),1.0,0.03833333333333333,0.6566666666666666,0.7748279252704032,0.8091666666666666
water_sealake,lowres,PaDiM-AC (matched-FPR),0.980016827583313,0.04,0.685,0.7942028985507247,0.8225
water_sealake,lowres,PaDiM-AC (q97.5),1.13964254247023,0.015,0.425,0.5902777777777778,0.705
water_sealake,noise,PaDiM-AC (q90),0.7841969653303659,0.14,0.9983333333333333,0.9337490257209665,0.9291666666666667
water_sealake,noise,PaDiM-AC (q92.5),0.8836227044720074,0.11666666666666667,0.9883333333333333,0.939034045922407,0.9358333333333333
water_sealake,noise,PaDiM-AC (q95),1.0,0.09,0.9483333333333334,0.9304987735077679,0.9291666666666667
water_sealake,noise,PaDiM-AC (matched-FPR),0.980016827583313,0.095,0.9633333333333334,0.9360323886639675,0.9341666666666667
water_sealake,noise,PaDiM-AC (q97.5),1.13964254247023,0.05,0.805,0.8679245283018868,0.8775
