protocol,degradation,setting,threshold,fpr,tpr,f1,bacc
vegetation_forest,lowres,DRA-Inspect-AC (q92.5),0.8636304631276207,0.008333333333333333,0.6866666666666666,0.8102261553588986,0.8391666666666666
vegetation_forest,lowres,DRA-Inspect-AC (q95),1.0,0.0016666666666666668,0.6,0.7492195629552549,0.7991666666666666
vegetation_forest,lowres,DRA-Inspect-AC (q95),0.9999999855883523,0.0016666666666666668,0.6,0.7492195629552549,0.7991666666666666
vegetation_forest,lowres,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.0016666666666666668,0.6366666666666667,0.7772126144455749,0.8175
vegetation_forest,lowres,DRA-Inspect-AC (q97.5),1.1642767368974645,0.0,0.5066666666666667,0.6725663716814159,0.7533333333333334
vegetation_forest,noise,PatchCore-AC (q95),1.0,0.013333333333333334,0.7533333333333333,0.8528301886792453,0.87
vegetation_forest,noise,DRA-Inspect-AC (q90),0.7573916080510719,0.08,0.9016666666666666,0.9100084104289319,0.9108333333333334
vegetation_forest,noise,DRA-Inspect-AC (q92.5),0.8636304631276207,0.043333333333333335,0.8683333333333333,0.9084568439407148,0.9125
vegetation_forest,noise,DRA-Inspect-AC (q95),1.0,0.028333333333333332,0.815,0.8842676311030742,0.8933333333333333
vegetation_forest,noise,DRA-Inspect-AC (q95),0.9999999855883523,0.028333333333333332,0.815,0.8842676311030742,0.8933333333333333
vegetation_forest,noise,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.035,0.8433333333333334,0.8979591836734694,0.9041666666666667
vegetation_forest,noise,DRA-Inspect-AC (q97.5),1.1642767368974645,0.011666666666666667,0.7333333333333333,0.8404966571155683,0.8608333333333333
water_sealake,blur,PatchCore-AC (q95),1.0,0.043333333333333335,0.64,0.7603960396039605,0.7983333333333333
water_sealake,blur,DRA-Inspect-AC (q90),0.8365206047057578,0.07,0.8966666666666666,0.9118644067796611,0.9133333333333333
water_sealake,blur,DRA-Inspect-AC (q92.5),0.8971806765032616,0.04833333333333333,0.78,0.8532360984503191,0.8658333333333333
water_sealake,blur,DRA-Inspect-AC (q95),1.0,0.02666666666666667,0.525,0.6766917293233083,0.7491666666666668
water_sealake,blur,DRA-Inspect-AC (q95),0.9999999945360002,0.02666666666666667,0.525,0.6766917293233083,0.7491666666666668
water_sealake,blur,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.035,0.695,0.8034682080924856,0.83
water_sealake,blur,DRA-Inspect-AC (q97.5),1.1201607181495676,0.011666666666666667,0.22166666666666668,0.3594594594594595,0.605
water_sealake,jpeg,PatchCore-AC (q95),1.0,0.07833333333333334,0.8483333333333334,0.8806228373702422,0.885
water_sealake,jpeg,DRA-Inspect-AC (q90),0.8365206047057578,0.13,0.9933333333333333,0.9356357927786499,0.9316666666666666
water_sealake,jpeg,DRA-Inspect-AC (q92.5),0.8971806765032616,0.11166666666666666,0.98,0.9370517928286852,0.9341666666666666
water_sealake,jpeg,DRA-Inspect-AC (q95),1.0,0.08,0.9166666666666666,0.9181969949916529,0.9183333333333333
water_sealake,jpeg,DRA-Inspect-AC (q95),0.9999999945360002,0.08,0.9166666666666666,0.9181969949916529,0.9183333333333333
water_sealake,jpeg,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.10333333333333333,0.96,0.9305331179321487,0.9283333333333333
water_sealake,jpeg,DRA-Inspect-AC (q97.5),1.1201607181495676,0.056666666666666664,0.7383333333333333,0.8226555246053854,0.8408333333333333
water_sealake,light,PatchCore-AC (q95),1.0,0.051666666666666666,0.7133333333333334,0.8083097261567516,0.8308333333333333
water_sealake,light,DRA-Inspect-AC (q90),0.8365206047057578,0.11833333333333333,0.9933333333333333,0.940805051302289,0.9375
water_sealake,light,DRA-Inspect-AC (q92.5),0.8971806765032616,0.10333333333333333,0.9716666666666667,0.9365461847389559,0.9341666666666667
water_sealake,light,DRA-Inspect-AC (q95),1.0,0.07166666666666667,0.8883333333333333,0.9064625850340136,0.9083333333333333
water_sealake,light,DRA-Inspect-AC (q95),0.9999999945360002,0.07166666666666667,0.8883333333333333,0.9064625850340136,0.9083333333333333
