protocol,normal_class,anomaly_classes,degradation,memory,threshold,method,auc,gap,fpr,tpr,f1,bacc,file
urban_residential,Residential,"Industrial,Highway",blur,mixed,clean_fixed,DRA-Inspect-CF,0.9497194444444444,0.5255274772644043,0.0,0.09666666666666666,0.1762917933130699,0.5483333333333333,eurosat_residential_urban_residential_blur_mixed_cal.json
urban_residential,Residential,"Industrial,Highway",blur,mixed,corruption_agnostic,DRA-Inspect-AC,0.9497194444444444,1.079507827758789,0.0,0.16833333333333333,0.2881597717546362,0.5841666666666667,eurosat_residential_urban_residential_blur_mixed_cal.json
urban_residential,Residential,"Industrial,Highway",jpeg,clean,clean_fixed,PatchCore-CF,0.9364277777777777,0.46536827087402344,0.115,0.8166666666666667,0.8455565142364108,0.8508333333333333,eurosat_residential_urban_residential_jpeg_clean_cal.json
urban_residential,Residential,"Industrial,Highway",jpeg,clean,corruption_agnostic,PatchCore-AC,0.9364277777777777,1.2419323921203613,0.10833333333333334,0.7983333333333333,0.8374125874125874,0.845,eurosat_residential_urban_residential_jpeg_clean_cal.json
urban_residential,Residential,"Industrial,Highway",jpeg,mixed,clean_fixed,DRA-Inspect-CF,0.9278388888888889,0.48178529739379883,0.06666666666666667,0.6883333333333334,0.7844254510921177,0.8108333333333333,eurosat_residential_urban_residential_jpeg_mixed_cal.json
urban_residential,Residential,"Industrial,Highway",jpeg,mixed,corruption_agnostic,DRA-Inspect-AC,0.9278388888888889,0.9877498149871826,0.12166666666666667,0.8183333333333334,0.8436426116838487,0.8483333333333334,eurosat_residential_urban_residential_jpeg_mixed_cal.json
urban_residential,Residential,"Industrial,Highway",light,clean,clean_fixed,PatchCore-CF,0.9596444444444444,0.5320360660552979,0.016666666666666666,0.5783333333333334,0.7251828631138976,0.7808333333333333,eurosat_residential_urban_residential_light_clean_cal.json
urban_residential,Residential,"Industrial,Highway",light,clean,corruption_agnostic,PatchCore-AC,0.9596444444444444,1.4027409553527832,0.016666666666666666,0.545,0.6979722518676628,0.7641666666666667,eurosat_residential_urban_residential_light_clean_cal.json
urban_residential,Residential,"Industrial,Highway",light,mixed,clean_fixed,DRA-Inspect-CF,0.9567861111111111,0.524181604385376,0.013333333333333334,0.4816666666666667,0.6443701226309922,0.7341666666666666,eurosat_residential_urban_residential_light_mixed_cal.json
urban_residential,Residential,"Industrial,Highway",light,mixed,corruption_agnostic,DRA-Inspect-AC,0.9567861111111111,1.0786452293395996,0.03333333333333333,0.6866666666666666,0.7984496124031009,0.8266666666666667,eurosat_residential_urban_residential_light_mixed_cal.json
